period,activityDetails,values
2020-02-17T16:47:38Z,"{'referenceId': 1661734046, 'directorActivityHash': 1661734046, 'instanceId': '5750078921', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 1.0, 'displayValue': '1'}}, 'completed': {'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}, 'kills': {'statId': 'kills', 'basic': {'value': 15.0, 'displayValue': '15'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 16.0, 'displayValue': '16'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 16.0, 'displayValue': '16.00'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 15.0, 'displayValue': '15.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 15.5, 'displayValue': '15.50'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 390.0, 'displayValue': '6m 30s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': -7.069914916949108e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 3.0, 'displayValue': '0m 3s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 348.0, 'displayValue': '5m 48s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-02-17T13:28:50Z,"{'referenceId': 548750096, 'directorActivityHash': 548750096, 'instanceId': '5749399528', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'completed': {'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 2.0, 'displayValue': '2'}}, 'kills': {'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 420.0, 'displayValue': '7m 0s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 1.52261855215845e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 76.0, 'displayValue': '1m 16s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 308.0, 'displayValue': '5m 8s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 8.0, 'displayValue': '8'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-02-16T12:30:22Z,"{'referenceId': 3333172150, 'directorActivityHash': 3333172150, 'instanceId': '5744243516', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'kills': {'statId': 'kills', 'basic': {'value': 77.0, 'displayValue': '77'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 83.0, 'displayValue': '83'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 13.833333333333334, 'displayValue': '13.83'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 12.833333333333334, 'displayValue': '12.83'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 13.333333333333334, 'displayValue': '13.33'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 2460.0, 'displayValue': '41m 0s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 6.586988475563087e+17, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 581.0, 'displayValue': '9m 41s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 1879.0, 'displayValue': '31m 19s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-02-15T14:32:35Z,"{'referenceId': 3879860661, 'directorActivityHash': 3879860661, 'instanceId': '5739484002', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 59.0, 'displayValue': '59'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 9.0, 'displayValue': '9'}}, 'kills': {'statId': 'kills', 'basic': {'value': 162.0, 'displayValue': '162'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 221.0, 'displayValue': '221'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 24.555555555555557, 'displayValue': '24.56'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 18.0, 'displayValue': '18.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 21.27777777777778, 'displayValue': '21.28'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 3692.0, 'displayValue': '1h 1m'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 7.21300524752931e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 0.0, 'displayValue': '0m 0s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 3692.0, 'displayValue': '1h 1m'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-02-15T13:04:38Z,"{'referenceId': 3333172150, 'directorActivityHash': 3333172150, 'instanceId': '5738908544', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'completed': {'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}, 'kills': {'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 600.0, 'displayValue': '10m 0s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': -1.9695331273359964e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 166.0, 'displayValue': '2m 46s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 142.0, 'displayValue': '2m 22s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 4.0, 'displayValue': '4'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-02-14T14:13:56Z,"{'referenceId': 2122313384, 'directorActivityHash': 2122313384, 'instanceId': '5734176991', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'completed': {'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'kills': {'statId': 'kills', 'basic': {'value': 7.0, 'displayValue': '7'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 13.0, 'displayValue': '13'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 13.0, 'displayValue': '13.00'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 7.0, 'displayValue': '7.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 10.0, 'displayValue': '10.00'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 600.0, 'displayValue': '10m 0s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 6.83259437442207e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 47.0, 'displayValue': '0m 47s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 518.0, 'displayValue': '8m 38s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-02-13T11:18:02Z,"{'referenceId': 2659723068, 'directorActivityHash': 2659723068, 'instanceId': '5729582312', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 32.0, 'displayValue': '32'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 8.0, 'displayValue': '8'}}, 'kills': {'statId': 'kills', 'basic': {'value': 184.0, 'displayValue': '184'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 216.0, 'displayValue': '216'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 27.0, 'displayValue': '27.00'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 23.0, 'displayValue': '23.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 25.0, 'displayValue': '25.00'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 3584.0, 'displayValue': '59m 44s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 7.245747600920174e+17, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 3.0, 'displayValue': '0m 3s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 3581.0, 'displayValue': '59m 41s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-02-06T06:40:23Z,"{'referenceId': 548750096, 'directorActivityHash': 548750096, 'instanceId': '5696589448', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 4.0, 'displayValue': '4'}}, 'kills': {'statId': 'kills', 'basic': {'value': 21.0, 'displayValue': '21'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 27.0, 'displayValue': '27'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 6.75, 'displayValue': '6.75'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 5.25, 'displayValue': '5.25'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 6.0, 'displayValue': '6.00'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 1356.0, 'displayValue': '22m 36s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 6.47476698289122e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 79.0, 'displayValue': '1m 19s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 1277.0, 'displayValue': '21m 17s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 9.0, 'displayValue': '9'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-02-04T19:37:49Z,"{'referenceId': 2122313384, 'directorActivityHash': 2122313384, 'instanceId': '5689068472', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 2.0, 'displayValue': '2'}}, 'completed': {'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}, 'kills': {'statId': 'kills', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 8.0, 'displayValue': '8'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 8.0, 'displayValue': '8.00'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 6.0, 'displayValue': '6.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 7.0, 'displayValue': '7.00'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 540.0, 'displayValue': '9m 0s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': -3.1360329482617713e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 4.0, 'displayValue': '0m 4s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 519.0, 'displayValue': '8m 39s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-02-02T15:58:41Z,"{'referenceId': 2449714930, 'directorActivityHash': 2449714930, 'instanceId': '5680099768', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 55.0, 'displayValue': '55'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 5.0, 'displayValue': '5'}}, 'kills': {'statId': 'kills', 'basic': {'value': 80.0, 'displayValue': '80'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 135.0, 'displayValue': '135'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 27.0, 'displayValue': '27.00'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 16.0, 'displayValue': '16.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 21.5, 'displayValue': '21.50'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 2028.0, 'displayValue': '33m 48s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': -3.65565242591349e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 3.0, 'displayValue': '0m 3s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 2025.0, 'displayValue': '33m 45s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-02-02T14:32:17Z,"{'referenceId': 2659723068, 'directorActivityHash': 2659723068, 'instanceId': '5679910804', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 50.0, 'displayValue': '50'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 15.0, 'displayValue': '15'}}, 'kills': {'statId': 'kills', 'basic': {'value': 184.0, 'displayValue': '184'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 234.0, 'displayValue': '234'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 15.6, 'displayValue': '15.60'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 12.266666666666667, 'displayValue': '12.27'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 13.933333333333334, 'displayValue': '13.93'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 4458.0, 'displayValue': '1h 14m'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': -9.005269811117143e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 3.0, 'displayValue': '0m 3s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 4455.0, 'displayValue': '1h 14m'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-01-29T10:22:34Z,"{'referenceId': 2122313384, 'directorActivityHash': 2122313384, 'instanceId': '5661190205', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 5.0, 'displayValue': '5'}}, 'completed': {'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 2.0, 'displayValue': '2'}}, 'kills': {'statId': 'kills', 'basic': {'value': 8.0, 'displayValue': '8'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 13.0, 'displayValue': '13'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 6.5, 'displayValue': '6.50'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 4.0, 'displayValue': '4.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 5.25, 'displayValue': '5.25'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 690.0, 'displayValue': '11m 30s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 3.5443931409173253e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 91.0, 'displayValue': '1m 31s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 576.0, 'displayValue': '9m 36s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 8.0, 'displayValue': '8'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
