activityTags,actors,business,categoryid,categoryname,cityid,cityname,couponTags,description,id,imgurl,isAtmospheric,iseticket,isgeneralagent,issuperticket,isxuanzuo,name,nameNoHtml,price,price_str,pricehigh,privilegeTags,projectid,promotionTags,showstatus,showtag,showtime,sitestatus,subcategoryid,subcategoryname,subhead,venue,venuecity,venueid,verticalPic,favourable
[],,0,3,话剧歌剧,852,北京,[],,1_1_638224429092,2087276994,False,0,1,0,1,重喜剧《名字没想好》北纬零度出品,重喜剧《名字没想好》北纬零度出品,25.0,25-420,420.0,[],638224429092,[],售票中,,2021.07.11 周日,3,19,话剧,,77文创园剧场-77剧场,北京,57139,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01CvjbsI2GdSInOdGPo_!!2251059038.png,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_638686286155,2091895565,False,0,0,0,1,长安大戏院12月10日  “寻梦•承泽”北京京剧院精选剧目展演 京剧《八大锤•断臂说书》,长安大戏院12月10日 “寻梦•承泽”北京京剧院精选剧目展演 京剧《八大锤•断臂说书》,100.0,100-880,880.0,[],638686286155,[],售票中,,2021.12.10 周五 19:30,3,31,戏曲,,长安大戏院,北京,69,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01oQBRuN2GdSIobAvhf_!!2251059038.png,
[],,0,7,展览休闲,852,北京,[],,1_1_646016208448,-2129772508,False,0,1,0,0,世界环境日艺术展：塑动Z世代,世界环境日艺术展：塑动Z世代,26.0,26-68,68.0,[],646016208448,[],售票中,,2021.06.06-07.04,3,38,展会,,中航资本大厦,北京,3181003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN017RT60Z2GdSKEzV0S4_!!2251059038.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_647727481194,-2112659781,False,0,1,0,1,儿童舞台剧《木偶奇遇记》,儿童舞台剧《木偶奇遇记》,80.0,80-969,969.0,[],647727481194,[],售票中,,2021.07.24 周六 10:30,3,0,,,世纪剧院-小剧场,北京,1316,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01j9v7Wa2GdSKTv5YOT_!!2-item_pic.png,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_643907390908,2144106613,False,0,0,0,0,2021年7月22日 晚场 国家京剧院一团优秀青年演员演出#京剧《宇宙锋》（修本·装疯）《打金砖》,2021年7月22日 晚场 国家京剧院一团优秀青年演员演出#京剧《宇宙锋》（修本·装疯）《打金砖》,50.0,50-500,500.0,[],643907390908,[],售票中,,2021.07.22 周四 19:30,3,31,戏曲,,梅兰芳大剧院,北京,1546022,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01PUra1Y2GdSJkIFqKa_!!0-item_pic.jpg,
[],,0,7,展览休闲,852,北京,[],,1_1_644058951545,2145622219,False,0,1,0,0,密室逃脱VR-嗨玩星球Joystars店,密室逃脱VR-嗨玩星球Joystars店,68.0,68,68.0,[],644058951545,[],售票中,,2021.04.29-12.31,3,39,特色体验,,嗨玩星球Joystars店,北京,3077002,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01ug3AzS2GdSJm5KhuD_!!0-item_pic.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_648049750558,-2109437087,False,0,1,0,1,儿童舞台剧《绿野仙踪》,儿童舞台剧《绿野仙踪》,80.0,80-969,969.0,[],648049750558,[],售票中,,2021.07.24 周六,3,0,,,世纪剧院-小剧场,北京,1316,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01teIhsk2GdSKTnsyQJ_!!2-item_pic.png,
[],,0,2,音乐会,852,北京,[],,1_1_645752845426,-2132406138,False,0,0,0,1,“肖邦对话李斯特”王子翔博士专场音乐会,“肖邦对话李斯特”王子翔博士专场音乐会,100.0,100-380,380.0,[],645752845426,[],售票中,,2021.09.25 周六 19:30,3,18,其他,,国图艺术中心,北京,210,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01LmMTjZ2GdSKDP0tRB_!!2251059038.png,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_643143097312,2136463677,False,0,0,0,1,长安大戏院8月1日 京剧《穆桂英大破天门阵》,长安大戏院8月1日 京剧《穆桂英大破天门阵》,50.0,50-800,800.0,[],643143097312,[],售票中,,2021.08.01 周日 19:30,15,31,戏曲,,长安大戏院,北京,69,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01DFGvva2GdSJn6GNFe_!!2251059038.png,
[],,0,2,音乐会,852,北京,[],,1_1_644678053482,-2143154058,False,0,1,0,1,古典启蒙亲子音乐会《精灵小提琴》,古典启蒙亲子音乐会《精灵小提琴》,80.0,80-630,630.0,[],644678053482,[],售票中,,2021.07.24-07.25,3,18,其他,,鱼与剧场,北京,1005012,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01Y4kky02GdSJyE2HaP_!!2-item_pic.png,
[],,0,2,音乐会,852,北京,[],,1_1_644566972034,-2144264872,False,0,0,0,0,月上玫瑰 月下思念—女高音与竖琴中外名曲音乐会,月上玫瑰 月下思念—女高音与竖琴中外名曲音乐会,40.0,40-100,100.0,[],644566972034,[],售票中,,2021.07.14 周三 19:30,3,18,其他,,中山音乐堂,北京,106,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01ErJ9262GdSK7mFBo9_!!0-item_pic.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_643452616928,2139558873,False,0,1,0,1,复兴之路—大型经典名曲交响演唱音乐会,复兴之路—大型经典名曲交响演唱音乐会,100.0,100-580,580.0,[],643452616928,[],售票中,,2021.08.27 周五 19:30,3,18,其他,,北京剧院,北京,198,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01ftwr6W2GdSJq8hCb1_!!2251059038.jpg,
[],,0,7,展览休闲,852,北京,[],,1_1_640903521614,2114067920,False,0,1,0,0,【亲子】肯德基小厨师—探秘KFC后厨，DIY美味汉堡！,【亲子】肯德基小厨师—探秘KFC后厨，DIY美味汉堡！,68.0,68,68.0,[],640903521614,[],售票中,,2021.07.04-07.25,3,39,特色体验,,肯德基(东五环富力餐厅),北京,2942001,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01bybDgA2GdSJSD2TDu_!!0-item_pic.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_642401710767,2129049811,False,0,0,0,1,当彼得与狼遇见糖果屋——木管五重奏童话音乐会,当彼得与狼遇见糖果屋——木管五重奏童话音乐会,58.0,58-158,158.0,[],642401710767,[],售票中,,2021.08.14 周六 10:30,3,0,,,国图艺术中心,北京,210,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01AzysPz2GdSJbTbZEj_!!2251059038.png,
[],,0,0,儿童亲子,852,北京,[],,1_1_639287124749,2097903951,False,0,1,0,1,北京童艺荣誉出品—大型童话剧《神笔马良》,北京童艺荣誉出品—大型童话剧《神笔马良》,50.0,50-360,360.0,[],639287124749,[],售票中,,2021.08.07 周六,3,0,,,红剧场,北京,126,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01cJAAxQ2GdSJAo4URs_!!2251059038.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_649659383459,-2093340758,False,0,0,0,1,闽西汉剧现代戏《伯公灯》 福建省龙岩市汉剧传习中心,闽西汉剧现代戏《伯公灯》 福建省龙岩市汉剧传习中心,50.0,50-80,80.0,[],649659383459,[],售票中,,2021.08.04 周三 19:30,3,31,戏曲,,天桥艺术中心-中剧场,北京,59981,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01G6uQ3k2GdSKWJYNUY_!!2251059038.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_646961517349,-2120319419,False,0,1,0,1,《向上！贝多芬》-亲子启蒙音乐会,《向上！贝多芬》-亲子启蒙音乐会,80.0,80-1140,1140.0,[],646961517349,[],售票中,,2021.08.01 周日 16:50,3,0,,,中国木偶剧院-卡酷剧场,北京,819,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01Q2GScT2GdSKEvchle_!!2251059038.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_630712342151,2012156125,False,0,0,0,1,长安大戏院 2021年10月15日 魏春荣、邵峥领衔主演—昆曲《牡丹亭》,长安大戏院 2021年10月15日 魏春荣、邵峥领衔主演—昆曲《牡丹亭》,100.0,100-880,880.0,[],630712342151,[],售票中,,2021.10.15 周五 19:30,15,31,戏曲,,长安大戏院,北京,69,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01kbqbUg2GdSIxocdj9_!!2251059038.png,
[],,0,7,展览休闲,852,北京,[],,1_1_624323710419,1948269808,False,0,1,0,0,寻找故宫小怪兽,寻找故宫小怪兽,150.0,150-518,518.0,[],624323710419,[],售票中,,2021.07.03-08.29,3,39,特色体验,,故宫博物院,北京,1489016,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01PFUNQE2GdSFsvSoCK_!!2251059038.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_644339087031,-2146543722,False,0,0,0,1,“湘”遇北京，快乐暑假——湖南青少年交响乐团音乐会,“湘”遇北京，快乐暑假——湖南青少年交响乐团音乐会,58.0,58-158,158.0,[],644339087031,[],售票中,,2021.08.08 周日 19:30,3,0,,,国图艺术中心,北京,210,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01FYia392GdSJnRQ5s2_!!2251059038.png,
[],,0,2,音乐会,852,北京,[],,1_1_644521311812,-2144721474,False,0,1,0,1,亲子季节主题视听音乐会《夏之物语》,亲子季节主题视听音乐会《夏之物语》,80.0,80-912,912.0,[],644521311812,[],售票中,,2021.07.17-07.31,3,18,其他,,保利国际影城(天安门店)8号厅,北京,2909001,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01fBusHg2GdSJrRFsiT_!!2-item_pic.png,
[],,0,0,儿童亲子,852,北京,[],,1_1_643532213139,2140354835,False,0,0,0,1,古典音乐启蒙绘本故事音乐会,古典音乐启蒙绘本故事音乐会,58.0,58-158,158.0,[],643532213139,[],售票中,,2021.07.24 周六 10:30,3,0,,,国图艺术中心,北京,210,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN016gKwPU2GdSJnvnxQN_!!2251059038.png,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_638350945011,2088542154,False,0,0,0,1,长安大戏院11月21日 “寻梦•承泽”北京京剧院精选剧目展演  京剧《大保国•探皇陵•二进宫》,长安大戏院11月21日 “寻梦•承泽”北京京剧院精选剧目展演 京剧《大保国•探皇陵•二进宫》,100.0,100-880,880.0,[],638350945011,[],售票中,,2021.11.21 周日 19:30,3,31,戏曲,,长安大戏院,北京,69,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN010OyubL2GdSIvb3iAu_!!2-item_pic.png,
[],,0,0,儿童亲子,852,北京,[],,1_1_639992146965,2104954173,False,0,1,0,1,北京童艺荣誉出品—大型童话剧《丑小鸭》,北京童艺荣誉出品—大型童话剧《丑小鸭》,50.0,50-360,360.0,[],639992146965,[],售票中,,2021.07.10 周六,3,0,,,红剧场,北京,126,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01oZ2diX2GdSJ33MPH8_!!2251059038.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_646004455325,-2129890039,False,0,1,0,1,古典启蒙亲子音乐会《魔力钢琴2伴随音乐游世界》,古典启蒙亲子音乐会《魔力钢琴2伴随音乐游世界》,80.0,80-969,969.0,[],646004455325,[],售票中,,2021.07.04-07.18,3,18,其他,,世纪剧院-小剧场,北京,1316,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01k9cTz02GdSK5J81Ov_!!2-item_pic.png,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_633983390087,2044866604,False,0,0,0,1,北京曲艺团“京味儿”相声专场演出,北京曲艺团“京味儿”相声专场演出,80.0,80-200,200.0,[],633983390087,[],售票中,,2021.07.04-07.25,3,32,其他,,北京老舍茶馆,北京,1089,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01VEptyg2GdSGowlnQ6_!!2251059038.png,
[],,0,2,音乐会,852,北京,[],,1_1_641242150607,2117454210,False,0,1,0,1,猫和老鼠的莫扎特——古典音乐启蒙钢琴名曲趣味视听音乐会,猫和老鼠的莫扎特——古典音乐启蒙钢琴名曲趣味视听音乐会,100.0,100-299,299.0,[],641242150607,[],售票中,,2021.11.28 周日 14:30,3,18,其他,,京演·民族文化宫大剧院,北京,1302002,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01dmeUJs2GdSJLxpe5c_!!2251059038.jpg,
[],,0,7,展览休闲,852,北京,[],,1_1_643708244655,2142115150,False,0,1,0,0,【小骑士召集令】马场大揭秘、超长时间体验骑马、DIY小马彩绘！,【小骑士召集令】马场大揭秘、超长时间体验骑马、DIY小马彩绘！,380.0,380,380.0,[],643708244655,[],售票中,,2021.07.01-09.30,3,39,特色体验,,蓝调马术庄园,北京,843008,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01uiW7pF2GdSJwDH5Bk_!!2-item_pic.png,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_644247027995,-2147464313,False,0,0,0,0,2021年7月23日 晚场 国家京剧院一团优秀青年演员演出#京剧《六月雪》,2021年7月23日 晚场 国家京剧院一团优秀青年演员演出#京剧《六月雪》,50.0,50-500,500.0,[],644247027995,[],售票中,,2021.07.23 周五 19:30,3,31,戏曲,,梅兰芳大剧院,北京,1546022,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01kzGtOb2GdSJtrZuEk_!!2251059038.jpg,
[],,0,7,展览休闲,852,北京,[],,1_1_648256040829,-2107374184,False,0,1,0,0,【亲子探秘传统皮影艺术】升级中国龙版来啦！看皮影、DIY专属皮影！,【亲子探秘传统皮影艺术】升级中国龙版来啦！看皮影、DIY专属皮影！,258.0,258-308,308.0,[],648256040829,[],售票中,,2021.07.04-07.25,3,39,特色体验,,什刹海皮影文化主题酒店,北京,1225003,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01kXh3c62GdSKLN73a2_!!2-item_pic.png,
[],,0,2,音乐会,852,北京,[],,1_1_641561625454,2120648958,False,0,0,0,1,旅奥钢琴家宋杨独奏音乐会,旅奥钢琴家宋杨独奏音乐会,80.0,80-280,280.0,[],641561625454,[],售票中,,2021.07.24 周六 19:30,3,18,其他,,国图艺术中心,北京,210,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01frVLtb2GdSJU1vfui_!!2251059038.png,
[],,0,6,体育,852,北京,[],,1_1_645436891784,-2135565675,False,0,1,0,0,中体耀莱马术庄园-亲自马术体验,中体耀莱马术庄园-亲自马术体验,288.0,288,288.0,[],645436891784,[],售票中,,2021.05.18-12.31,3,207,其他,,中体耀莱马术庄园,北京,2933027,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01JUSzYe2GdSK2dZnFL_!!0-item_pic.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_624463869626,1949671400,False,0,0,0,1,京味综艺演出《四季北京.茶》,京味综艺演出《四季北京.茶》,188.0,188-588,588.0,[],624463869626,[],售票中,,2021.07.02-07.31,3,32,其他,,北京老舍茶馆,北京,1089,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01z1OT2x2GdSInCRuKY_!!2251059038.png,
[],,0,7,展览休闲,852,北京,[],,1_1_639277988776,2097812591,False,0,1,0,0,中国古代科技纵览《中国科学技术馆》,中国古代科技纵览《中国科学技术馆》,100.0,100-258,258.0,[],639277988776,[],售票中,,2021.07.03-07.31,3,39,特色体验,,中国科学技术馆-西门,北京,2286006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01rYzAc72GdSJA4oXLX_!!2251059038.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_642434951490,2129382218,False,0,1,0,1,光辉岁月-大师的启蒙屈红震架子鼓专场演奏会,光辉岁月-大师的启蒙屈红震架子鼓专场演奏会,80.0,80-258,258.0,[],642434951490,[],售票中,,2021.08.21 周六 14:30,3,18,其他,,大麦·超剧场,北京,60614,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01NFkago2GdSJWYQT2U_!!2251059038.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_647658604872,-2113348544,False,0,0,0,1,国际合作多媒体儿童音乐剧《彼得·潘与温迪的奇幻之旅》,国际合作多媒体儿童音乐剧《彼得·潘与温迪的奇幻之旅》,220.0,220-280,280.0,[],647658604872,[],售票中,,2021.07.17-07.31,3,0,,,天乐园大戏楼,北京,55146,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01ENKN6k2GdSKOIh5pT_!!2-item_pic.png,
[],,0,0,儿童亲子,852,北京,[],,1_1_648696198250,-2102972610,False,0,0,0,1,“圆舞曲王国”原创亲子动画音乐故事会,“圆舞曲王国”原创亲子动画音乐故事会,80.0,80-280,280.0,[],648696198250,[],售票中,,2021.12.18 周六 10:30,3,0,,,国图艺术中心,北京,210,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01cyqs912GdSKSpjofk_!!2251059038.png,
[],,0,2,音乐会,852,北京,[],,1_1_636054001191,2065572715,False,0,1,0,1,菊次郎的夏天—久石让轻音乐之旅钢琴音乐会,菊次郎的夏天—久石让轻音乐之旅钢琴音乐会,99.0,99-360,360.0,[],636054001191,[],售票中,,2021.08.14 周六,3,18,其他,,大麦·超剧场,北京,60614,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01Vhbhbp2GdSIUTW3mB_!!2251059038.jpg,
[],,0,7,展览休闲,852,北京,[],,1_1_648253896655,-2107395626,False,0,1,0,0,海洋馆小小讲解员招募，把喜爱的海洋生物介绍给大家！,海洋馆小小讲解员招募，把喜爱的海洋生物介绍给大家！,348.0,348,348.0,[],648253896655,[],售票中,,2021.07.25 周日 08:30,3,39,特色体验,,太平洋海底世界,北京,1071,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01BooDVm2GdSKU5xcRa_!!0-item_pic.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_648941705118,-2100517541,False,0,1,0,1,大型童话木偶剧《拇指姑娘与青蛙王子》,大型童话木偶剧《拇指姑娘与青蛙王子》,100.0,100-680,680.0,[],648941705118,[],售票中,,2021.07.23-07.24,3,0,,,中国木偶剧院-卡酷剧场,北京,819,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01y6fHAD2GdSKZ0WO0d_!!0-item_pic.jpg,
[],,0,6,体育,852,北京,[],,1_1_635767852048,2062711224,False,0,0,0,0,万国体育（北京地坛击剑中心）,万国体育（北京地坛击剑中心）,9.9,9.9-300,300.0,[],635767852048,[],售票中,,2021.01.13-12.10,3,207,其他,,北京地坛击剑中心,北京,2833016,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01bT4Ky82GdSIPYsi11_!!0-item_pic.jpg,
[],,0,1,演唱会,852,北京,[],,1_1_646456357773,-2125371015,False,0,0,0,0,先声厂牌三周年丨好久不见,先声厂牌三周年丨好久不见,130.0,130-240,240.0,[],646456357773,[],售票中,,2021.07.25 周日 19:00,3,48,livehouse,,MAO Livehouse北京,北京,92428,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01RWcLLV2GdSKGiIg3e_!!2-item_pic.png,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_647761153089,-2112323062,False,0,1,0,0,北京曲剧《王致和》,北京曲剧《王致和》,80.0,80-380,380.0,[],647761153089,[],售票中,,2021.08.06-10.17,3,31,戏曲,,天桥剧场,北京,64,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01cBLB6M2GdSKGNuy4l_!!0-item_pic.jpg,
[],,0,7,展览休闲,852,北京,[],,1_1_648267924210,-2107255350,False,0,1,0,0,【朝阳站】亲子探秘疯狂动物世界-爬行动物专场,【朝阳站】亲子探秘疯狂动物世界-爬行动物专场,338.0,338,338.0,[],648267924210,[],售票中,,2021.08.08-08.28,3,39,特色体验,,北京·751活的3D博物馆,北京,91751,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01ZyD99v2GdSKU6i4ro_!!2-item_pic.png,
[],,0,7,展览休闲,852,北京,[],,1_1_626042467128,1965457375,False,0,1,0,0,杜莎夫人蜡像馆,杜莎夫人蜡像馆,88.0,88-310,310.0,[],626042467128,[],售票中,,2020.07.09-2021.12.31,3,38,展会,,北京杜莎夫人蜡像馆,北京,2776003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01JEL1Td2GdSGB33ffi_!!2251059038.jpg,
[],,0,7,展览休闲,852,北京,[],,1_1_631894948612,2023982190,False,0,1,0,0,【亲子陶艺】带娃去京彩瓷博物馆玩泥巴，变身小小瓷土艺术家！,【亲子陶艺】带娃去京彩瓷博物馆玩泥巴，变身小小瓷土艺术家！,288.0,288,288.0,[],631894948612,[],售票中,,2021.07.18-07.31,3,39,特色体验,,京彩瓷博物馆,北京,2774005,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN0159Vn5w2GdSHUzzAV6_!!2-item_pic.png,
[],,0,2,音乐会,852,北京,[],,1_1_644521711904,-2144717473,False,0,1,0,1,古典启蒙亲子音乐会《魔力钢琴》,古典启蒙亲子音乐会《魔力钢琴》,80.0,80-912,912.0,[],644521711904,[],售票中,,2021.09.25-10.30,3,18,其他,,保利国际影城(天安门店)8号厅,北京,2909001,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01U6HyjA2GdSJtOMKhx_!!2-item_pic.png,
[],,0,7,展览休闲,852,北京,[],,1_1_647350156583,-2116433027,False,0,1,0,0,《神探迈克狐之善良之心》沉浸式亲子宴会秀,《神探迈克狐之善良之心》沉浸式亲子宴会秀,598.0,598-3398,3398.0,[],647350156583,[],售票中,,2021.07.03-07.31,3,39,特色体验,,北京市怀柔区河防口村536号,北京,3167008,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01rPBMfe2GdSKL7KEta_!!2251059038.jpg,
